well_4567	447138.6	2714223.75	-10.1	37.0
well_4567	447138.6	2714223.75	-13.1	38.0
well_4567	447138.6	2714223.75	-15.3	40.0
well_4567	447138.6	2714223.75	-18.6	40.0
well_4568	447156.57	2714222.81	6.61	2.0
well_4568	447156.57	2714222.81	2.81	10.0
well_4568	447156.57	2714222.81	-5.09	27.0
well_4568	447156.57	2714222.81	-16.49	37.0
well_4568	447156.57	2714222.81	-19.19	38.0
well_4568	447156.57	2714222.81	-21.49	40.0
well_4568	447156.57	2714222.81	-25.09	40.0
well_4569	447176.59	2714221.76	7.2	2.0
well_4569	447176.59	2714221.76	2.1	6.0
well_4569	447176.59	2714221.76	1.4	10.0
well_4569	447176.59	2714221.76	-0.5	13.0
well_4569	447176.59	2714221.76	-3.3	10.0
well_4569	447176.59	2714221.76	-5.1	27.0
well_4569	447176.59	2714221.76	-15.4	38.0
well_4569	447176.59	2714221.76	-16.5	40.0
well_4569	447176.59	2714221.76	-19.5	40.0
well_4570	447196.54	2714220.71	7.48	2.0
well_4570	447196.54	2714220.71	3.98	6.0
well_4570	447196.54	2714220.71	1.48	10.0
well_4570	447196.54	2714220.71	-0.32	13.0
well_4570	447196.54	2714220.71	-1.12	10.0
well_4570	447196.54	2714220.71	-4.82	27.0
well_4570	447196.54	2714220.71	-13.12	37.0
well_4570	447196.54	2714220.71	-16.52	38.0
well_4570	447196.54	2714220.71	-22.72	38.0
well_4571	447259.48	2714217.37	6.6	2.0
well_4571	447259.48	2714217.37	3.6	4.0
well_4571	447259.48	2714217.37	2.8	13.0
well_4571	447259.48	2714217.37	2.5	6.0
well_4571	447259.48	2714217.37	0.3	10.0
well_4571	447259.48	2714217.37	-6.2	27.0
well_4571	447259.48	2714217.37	-26.8	37.0
well_4571	447259.48	2714217.37	-28.3	38.0
well_4571	447259.48	2714217.37	-34.5	38.0
well_4572	447277.45	2714216.43	6.62	2.0
well_4572	447277.45	2714216.43	2.02	6.0
well_4572	447277.45	2714216.43	0.52	10.0
well_4572	447277.45	2714216.43	-0.28	9.0
well_4572	447277.45	2714216.43	-0.88	10.0
well_4572	447277.45	2714216.43	-6.28	27.0
well_4572	447277.45	2714216.43	-24.38	37.0
well_4572	447277.45	2714216.43	-26.98	38.0
well_4572	447277.45	2714216.43	-31.78	38.0
well_4573	447295.43	2714215.49	6.66	2.0
well_4573	447295.43	2714215.49	3.66	6.0
well_4573	447295.43	2714215.49	0.66	10.0
well_4573	447295.43	2714215.49	-5.04	27.0
well_4573	447295.43	2714215.49	-21.64	37.0
well_4573	447295.43	2714215.49	-27.54	38.0
well_4573	447295.43	2714215.49	-35.14	38.0
well_4574	447313.4	2714214.54	6.62	2.0
well_4574	447313.4	2714214.54	1.32	6.0
well_4574	447313.4	2714214.54	1.02	10.0
well_4574	447313.4	2714214.54	-6.28	27.0
well_4574	447313.4	2714214.54	-20.58	37.0
well_4574	447313.4	2714214.54	-30.68	38.0
well_4574	447313.4	2714214.54	-36.38	38.0
well_4575	447331.38	2714213.6	5.66	2.0
well_4575	447331.38	2714213.6	3.36	4.0
well_4575	447331.38	2714213.6	2.46	6.0
well_4575	447331.38	2714213.6	-2.14	10.0
well_4575	447331.38	2714213.6	-7.34	27.0
well_4575	447331.38	2714213.6	-22.54	37.0
well_4575	447331.38	2714213.6	-33.14	38.0
well_4575	447331.38	2714213.6	-38.74	38.0
well_4576	447385.3	2714210.78	6.63	2.0
well_4576	447385.3	2714210.78	4.23	13.0
well_4576	447385.3	2714210.78	1.83	6.0
well_4576	447385.3	2714210.78	-0.17	10.0
well_4576	447385.3	2714210.78	-1.27	9.0
